"Título de trazado: test_lab"
"N.º","Fecha Tiempo, GMT+02:00","Pres abs, kPa (LGR S/N: 20370562, SEN S/N: 20370562, LBL: PRES)","Temp, °C (LGR S/N: 20370562, SEN S/N: 20370562, LBL: TEMP)"
8441,08/21/18 01:24:04 PM,101.185,17.855
8442,08/21/18 01:24:05 PM,101.185,17.855
8443,08/21/18 01:24:06 PM,101.185,17.855
8444,08/21/18 01:24:07 PM,101.185,17.855
8445,08/21/18 01:24:08 PM,101.185,17.855
8446,08/21/18 01:24:09 PM,101.185,17.855
8447,08/21/18 01:24:10 PM,101.185,17.855
8448,08/21/18 01:24:11 PM,101.185,17.855
8449,08/21/18 01:24:12 PM,101.185,17.855
8450,08/21/18 01:24:13 PM,101.185,17.855
8451,08/21/18 01:24:14 PM,101.181,17.760
8452,08/21/18 01:24:15 PM,101.181,17.760
8453,08/21/18 01:24:16 PM,101.181,17.760
8454,08/21/18 01:24:17 PM,101.181,17.760
8455,08/21/18 01:24:18 PM,101.181,17.760
8456,08/21/18 01:24:19 PM,101.181,17.760
8457,08/21/18 01:24:20 PM,101.181,17.760
8458,08/21/18 01:24:21 PM,101.181,17.760
8459,08/21/18 01:24:22 PM,101.181,17.760
8460,08/21/18 01:24:23 PM,101.181,17.760
8461,08/21/18 01:24:24 PM,101.181,17.760
8462,08/21/18 01:24:25 PM,101.165,17.760
8463,08/21/18 01:24:26 PM,101.181,17.760
8464,08/21/18 01:24:27 PM,101.181,17.760
8465,08/21/18 01:24:28 PM,101.181,17.760
8466,08/21/18 01:24:29 PM,101.181,17.760
8467,08/21/18 01:24:30 PM,101.181,17.760
8468,08/21/18 01:24:31 PM,101.181,17.760
8469,08/21/18 01:24:32 PM,101.165,17.760
8470,08/21/18 01:24:33 PM,101.181,17.760
8471,08/21/18 01:24:34 PM,101.181,17.760
8472,08/21/18 01:24:35 PM,101.149,17.760
8473,08/21/18 01:24:36 PM,101.149,17.760
8474,08/21/18 01:24:37 PM,101.149,17.760
8475,08/21/18 01:24:38 PM,101.149,17.760
8476,08/21/18 01:24:39 PM,101.149,17.760
8477,08/21/18 01:24:40 PM,101.149,17.760
8478,08/21/18 01:24:41 PM,101.134,17.760
8479,08/21/18 01:24:42 PM,101.134,17.760
8480,08/21/18 01:24:43 PM,101.118,17.760
8481,08/21/18 01:24:44 PM,101.118,17.760
8482,08/21/18 01:24:45 PM,101.118,17.760
8483,08/21/18 01:24:46 PM,101.134,17.760
8484,08/21/18 01:24:47 PM,101.134,17.760
8485,08/21/18 01:24:48 PM,101.134,17.760
8486,08/21/18 01:24:49 PM,101.134,17.760
8487,08/21/18 01:24:50 PM,101.118,17.760
8488,08/21/18 01:24:51 PM,101.118,17.760
8489,08/21/18 01:24:52 PM,101.134,17.760
8490,08/21/18 01:24:53 PM,101.165,17.760
8491,08/21/18 01:24:54 PM,101.165,17.760
8492,08/21/18 01:24:55 PM,101.165,17.760
8493,08/21/18 01:24:56 PM,101.165,17.760
8494,08/21/18 01:24:57 PM,101.165,17.760
8495,08/21/18 01:24:58 PM,101.165,17.760
8496,08/21/18 01:24:59 PM,101.165,17.760
8497,08/21/18 01:25:00 PM,101.165,17.760
8498,08/21/18 01:25:01 PM,101.165,17.760
8499,08/21/18 01:25:02 PM,101.165,17.760
8500,08/21/18 01:25:03 PM,101.165,17.760
8501,08/21/18 01:25:04 PM,101.149,17.760
8502,08/21/18 01:25:05 PM,101.149,17.760
8503,08/21/18 01:25:06 PM,101.149,17.760
8504,08/21/18 01:25:07 PM,101.149,17.760
8505,08/21/18 01:25:08 PM,101.149,17.760
8506,08/21/18 01:25:09 PM,101.149,17.760
8507,08/21/18 01:25:10 PM,101.149,17.760
8508,08/21/18 01:25:11 PM,101.134,17.760
8509,08/21/18 01:25:12 PM,101.149,17.760
8510,08/21/18 01:25:13 PM,101.130,17.665
8511,08/21/18 01:25:14 PM,101.130,17.665
8512,08/21/18 01:25:15 PM,101.130,17.665
8513,08/21/18 01:25:16 PM,101.130,17.665
8514,08/21/18 01:25:17 PM,101.130,17.665
8515,08/21/18 01:25:18 PM,101.130,17.665
8516,08/21/18 01:25:19 PM,101.130,17.665
8517,08/21/18 01:25:20 PM,101.130,17.665
8518,08/21/18 01:25:21 PM,101.130,17.665
8519,08/21/18 01:25:22 PM,101.114,17.665
8520,08/21/18 01:25:23 PM,101.114,17.665
8521,08/21/18 01:25:24 PM,101.114,17.665
8522,08/21/18 01:25:25 PM,101.114,17.665
8523,08/21/18 01:25:26 PM,101.114,17.665
8524,08/21/18 01:25:27 PM,101.114,17.665
8525,08/21/18 01:25:28 PM,101.114,17.665
8526,08/21/18 01:25:29 PM,101.114,17.665
8527,08/21/18 01:25:30 PM,101.114,17.665
8528,08/21/18 01:25:31 PM,101.114,17.665
8529,08/21/18 01:25:32 PM,101.114,17.665
8530,08/21/18 01:25:33 PM,101.114,17.665
8531,08/21/18 01:25:34 PM,101.114,17.665
8532,08/21/18 01:25:35 PM,101.114,17.665
8533,08/21/18 01:25:36 PM,101.114,17.665
8534,08/21/18 01:25:37 PM,101.114,17.665
8535,08/21/18 01:25:38 PM,101.114,17.665
8536,08/21/18 01:25:39 PM,101.114,17.665
8537,08/21/18 01:25:40 PM,101.114,17.665
8538,08/21/18 01:25:41 PM,101.130,17.665
8539,08/21/18 01:25:42 PM,101.130,17.665
8540,08/21/18 01:25:43 PM,101.114,17.665
8541,08/21/18 01:25:44 PM,101.114,17.665
8542,08/21/18 01:25:45 PM,101.114,17.665
8543,08/21/18 01:25:46 PM,101.114,17.665
8544,08/21/18 01:25:47 PM,101.114,17.665
8545,08/21/18 01:25:48 PM,101.114,17.665
8546,08/21/18 01:25:49 PM,101.114,17.665
8547,08/21/18 01:25:50 PM,101.114,17.665
8548,08/21/18 01:25:51 PM,101.114,17.665
8549,08/21/18 01:25:52 PM,101.114,17.665
8550,08/21/18 01:25:53 PM,101.114,17.665
8551,08/21/18 01:25:54 PM,101.114,17.665
8552,08/21/18 01:25:55 PM,101.114,17.665
8553,08/21/18 01:25:56 PM,101.130,17.665
8554,08/21/18 01:25:57 PM,101.114,17.665
8555,08/21/18 01:25:58 PM,101.130,17.665
8556,08/21/18 01:25:59 PM,101.114,17.665
8557,08/21/18 01:26:00 PM,101.114,17.665
8558,08/21/18 01:26:01 PM,101.130,17.665
8559,08/21/18 01:26:02 PM,101.130,17.665
8560,08/21/18 01:26:03 PM,101.130,17.665
8561,08/21/18 01:26:04 PM,101.130,17.665
8562,08/21/18 01:26:05 PM,101.130,17.665
8563,08/21/18 01:26:06 PM,101.130,17.665
8564,08/21/18 01:26:07 PM,101.130,17.665
8565,08/21/18 01:26:08 PM,101.130,17.665
8566,08/21/18 01:26:09 PM,101.130,17.665
8567,08/21/18 01:26:10 PM,101.145,17.665
8568,08/21/18 01:26:11 PM,101.130,17.665
8569,08/21/18 01:26:12 PM,101.130,17.665
8570,08/21/18 01:26:13 PM,101.145,17.665
8571,08/21/18 01:26:14 PM,101.130,17.665
8572,08/21/18 01:26:15 PM,101.130,17.665
8573,08/21/18 01:26:16 PM,101.145,17.665
8574,08/21/18 01:26:17 PM,101.145,17.665
8575,08/21/18 01:26:18 PM,101.145,17.665
8576,08/21/18 01:26:19 PM,101.145,17.665
8577,08/21/18 01:26:20 PM,101.145,17.665
8578,08/21/18 01:26:21 PM,101.145,17.665
8579,08/21/18 01:26:22 PM,101.145,17.665
8580,08/21/18 01:26:23 PM,101.145,17.665
8581,08/21/18 01:26:24 PM,101.161,17.665
8582,08/21/18 01:26:25 PM,101.145,17.665
8583,08/21/18 01:26:26 PM,101.161,17.665
8584,08/21/18 01:26:27 PM,101.177,17.665
8585,08/21/18 01:26:28 PM,101.161,17.665
8586,08/21/18 01:26:29 PM,101.177,17.665
8587,08/21/18 01:26:30 PM,101.177,17.665
8588,08/21/18 01:26:31 PM,101.161,17.665
8589,08/21/18 01:26:32 PM,101.161,17.665
8590,08/21/18 01:26:33 PM,101.161,17.665
8591,08/21/18 01:26:34 PM,101.161,17.665
8592,08/21/18 01:26:35 PM,101.161,17.665
8593,08/21/18 01:26:36 PM,101.161,17.665
8594,08/21/18 01:26:37 PM,101.161,17.665
8595,08/21/18 01:26:38 PM,101.177,17.665
8596,08/21/18 01:26:39 PM,101.161,17.665
8597,08/21/18 01:26:40 PM,101.177,17.665
8598,08/21/18 01:26:41 PM,101.177,17.665
8599,08/21/18 01:26:42 PM,101.161,17.665
8600,08/21/18 01:26:43 PM,101.161,17.665
8601,08/21/18 01:26:44 PM,101.161,17.665
8602,08/21/18 01:26:45 PM,101.161,17.665
8603,08/21/18 01:26:46 PM,101.161,17.665
8604,08/21/18 01:26:47 PM,101.161,17.665
8605,08/21/18 01:26:48 PM,101.161,17.665
8606,08/21/18 01:26:49 PM,101.161,17.665
8607,08/21/18 01:26:50 PM,101.161,17.665
8608,08/21/18 01:26:51 PM,101.161,17.665
8609,08/21/18 01:26:52 PM,101.161,17.665
8610,08/21/18 01:26:53 PM,101.161,17.665
8611,08/21/18 01:26:54 PM,101.161,17.665
8612,08/21/18 01:26:55 PM,101.161,17.665
8613,08/21/18 01:26:56 PM,101.161,17.665
8614,08/21/18 01:26:57 PM,101.145,17.665
8615,08/21/18 01:26:58 PM,101.161,17.665
8616,08/21/18 01:26:59 PM,101.161,17.665
8617,08/21/18 01:27:00 PM,101.161,17.665
8618,08/21/18 01:27:01 PM,101.161,17.665
8619,08/21/18 01:27:02 PM,101.161,17.665
8620,08/21/18 01:27:03 PM,101.161,17.665
8621,08/21/18 01:27:04 PM,101.145,17.665
8622,08/21/18 01:27:05 PM,101.145,17.665
8623,08/21/18 01:27:06 PM,101.161,17.665
8624,08/21/18 01:27:07 PM,101.161,17.665
8625,08/21/18 01:27:08 PM,101.161,17.665
8626,08/21/18 01:27:09 PM,101.145,17.665
8627,08/21/18 01:27:10 PM,101.145,17.665
8628,08/21/18 01:27:11 PM,101.145,17.665
8629,08/21/18 01:27:12 PM,101.161,17.665
8630,08/21/18 01:27:13 PM,101.149,17.760
8631,08/21/18 01:27:14 PM,101.145,17.665
8632,08/21/18 01:27:15 PM,101.149,17.760
8633,08/21/18 01:27:16 PM,101.149,17.760
8634,08/21/18 01:27:17 PM,101.149,17.760
8635,08/21/18 01:27:18 PM,101.149,17.760
8636,08/21/18 01:27:19 PM,101.149,17.760
8637,08/21/18 01:27:20 PM,101.149,17.760
8638,08/21/18 01:27:21 PM,101.149,17.760
8639,08/21/18 01:27:22 PM,101.149,17.760
8640,08/21/18 01:27:23 PM,101.149,17.760
8641,08/21/18 01:27:24 PM,101.134,17.760
8642,08/21/18 01:27:25 PM,101.149,17.760
8643,08/21/18 01:27:26 PM,101.134,17.760
8644,08/21/18 01:27:27 PM,101.134,17.760
8645,08/21/18 01:27:28 PM,101.134,17.760
8646,08/21/18 01:27:29 PM,101.149,17.760
8647,08/21/18 01:27:30 PM,101.149,17.760
8648,08/21/18 01:27:31 PM,101.149,17.760
8649,08/21/18 01:27:32 PM,101.134,17.760
8650,08/21/18 01:27:33 PM,101.149,17.760
8651,08/21/18 01:27:34 PM,101.134,17.760
8652,08/21/18 01:27:35 PM,101.149,17.760
8653,08/21/18 01:27:36 PM,101.134,17.760
8654,08/21/18 01:27:37 PM,101.134,17.760
8655,08/21/18 01:27:38 PM,101.134,17.760
8656,08/21/18 01:27:39 PM,101.134,17.760
8657,08/21/18 01:27:40 PM,101.134,17.760
8658,08/21/18 01:27:41 PM,101.134,17.760
8659,08/21/18 01:27:42 PM,101.134,17.760
8660,08/21/18 01:27:43 PM,101.134,17.760
8661,08/21/18 01:27:44 PM,101.134,17.760
8662,08/21/18 01:27:45 PM,101.134,17.760
8663,08/21/18 01:27:46 PM,101.118,17.760
8664,08/21/18 01:27:47 PM,101.118,17.760
8665,08/21/18 01:27:48 PM,101.134,17.760
8666,08/21/18 01:27:49 PM,101.134,17.760
8667,08/21/18 01:27:50 PM,101.149,17.760
8668,08/21/18 01:27:51 PM,101.134,17.760
8669,08/21/18 01:27:52 PM,101.134,17.760
8670,08/21/18 01:27:53 PM,101.118,17.760
8671,08/21/18 01:27:54 PM,101.134,17.760
8672,08/21/18 01:27:55 PM,101.134,17.760
8673,08/21/18 01:27:56 PM,101.134,17.760
8674,08/21/18 01:27:57 PM,101.134,17.760
8675,08/21/18 01:27:58 PM,101.134,17.760
8676,08/21/18 01:27:59 PM,101.134,17.760
8677,08/21/18 01:28:00 PM,101.134,17.760
8678,08/21/18 01:28:01 PM,101.134,17.760
8679,08/21/18 01:28:02 PM,101.134,17.760
8680,08/21/18 01:28:03 PM,101.134,17.760
8681,08/21/18 01:28:04 PM,101.118,17.760
8682,08/21/18 01:28:05 PM,101.118,17.760
8683,08/21/18 01:28:06 PM,101.118,17.760
8684,08/21/18 01:28:07 PM,101.118,17.760
8685,08/21/18 01:28:08 PM,101.118,17.760
8686,08/21/18 01:28:09 PM,101.118,17.760
8687,08/21/18 01:28:10 PM,101.118,17.760
8688,08/21/18 01:28:11 PM,101.118,17.760
8689,08/21/18 01:28:12 PM,101.118,17.760
8690,08/21/18 01:28:13 PM,101.118,17.760
8691,08/21/18 01:28:14 PM,101.118,17.760
8692,08/21/18 01:28:15 PM,101.118,17.760
8693,08/21/18 01:28:16 PM,101.118,17.760
8694,08/21/18 01:28:17 PM,101.118,17.760
8695,08/21/18 01:28:18 PM,101.118,17.760
8696,08/21/18 01:28:19 PM,101.118,17.760
8697,08/21/18 01:28:20 PM,101.134,17.760
8698,08/21/18 01:28:21 PM,101.118,17.760
8699,08/21/18 01:28:22 PM,101.134,17.760
8700,08/21/18 01:28:23 PM,101.134,17.760
8701,08/21/18 01:28:24 PM,101.118,17.760
8702,08/21/18 01:28:25 PM,101.134,17.760
8703,08/21/18 01:28:26 PM,101.134,17.760
8704,08/21/18 01:28:27 PM,101.134,17.760
8705,08/21/18 01:28:28 PM,101.118,17.760
8706,08/21/18 01:28:29 PM,101.134,17.760
8707,08/21/18 01:28:30 PM,101.134,17.760
8708,08/21/18 01:28:31 PM,101.134,17.760
8709,08/21/18 01:28:32 PM,101.134,17.760
8710,08/21/18 01:28:33 PM,101.134,17.760
8711,08/21/18 01:28:34 PM,101.134,17.760
8712,08/21/18 01:28:35 PM,101.134,17.760
8713,08/21/18 01:28:36 PM,101.134,17.760
8714,08/21/18 01:28:37 PM,101.134,17.760
8715,08/21/18 01:28:38 PM,101.134,17.760
8716,08/21/18 01:28:39 PM,101.134,17.760
8717,08/21/18 01:28:40 PM,101.149,17.760
8718,08/21/18 01:28:41 PM,101.149,17.760
8719,08/21/18 01:28:42 PM,101.149,17.760
8720,08/21/18 01:28:43 PM,101.149,17.760
8721,08/21/18 01:28:44 PM,101.149,17.760
8722,08/21/18 01:28:45 PM,101.149,17.760
8723,08/21/18 01:28:46 PM,101.149,17.760
8724,08/21/18 01:28:47 PM,101.149,17.760
8725,08/21/18 01:28:48 PM,101.149,17.760
8726,08/21/18 01:28:49 PM,101.149,17.760
8727,08/21/18 01:28:50 PM,101.149,17.760
8728,08/21/18 01:28:51 PM,101.149,17.760
8729,08/21/18 01:28:52 PM,101.149,17.760
8730,08/21/18 01:28:53 PM,101.149,17.760
8731,08/21/18 01:28:54 PM,101.149,17.760
8732,08/21/18 01:28:55 PM,101.149,17.760
8733,08/21/18 01:28:56 PM,101.165,17.760
8734,08/21/18 01:28:57 PM,101.165,17.760
8735,08/21/18 01:28:58 PM,101.149,17.760
8736,08/21/18 01:28:59 PM,101.165,17.760
8737,08/21/18 01:29:00 PM,101.149,17.760
8738,08/21/18 01:29:01 PM,101.165,17.760
8739,08/21/18 01:29:02 PM,101.149,17.760
8740,08/21/18 01:29:03 PM,101.165,17.760
8741,08/21/18 01:29:04 PM,101.149,17.760
8742,08/21/18 01:29:05 PM,101.149,17.760
8743,08/21/18 01:29:06 PM,101.149,17.760
8744,08/21/18 01:29:07 PM,101.165,17.760
8745,08/21/18 01:29:08 PM,101.165,17.760
8746,08/21/18 01:29:09 PM,101.165,17.760
8747,08/21/18 01:29:10 PM,101.169,17.855
8748,08/21/18 01:29:11 PM,101.165,17.760
8749,08/21/18 01:29:12 PM,101.149,17.760
8750,08/21/18 01:29:13 PM,101.149,17.760
8751,08/21/18 01:29:14 PM,101.149,17.760
8752,08/21/18 01:29:15 PM,101.149,17.760
8753,08/21/18 01:29:16 PM,101.165,17.760
8754,08/21/18 01:29:17 PM,101.154,17.855
8755,08/21/18 01:29:18 PM,101.165,17.760
8756,08/21/18 01:29:19 PM,101.149,17.760
8757,08/21/18 01:29:20 PM,101.149,17.760
8758,08/21/18 01:29:21 PM,101.149,17.760
8759,08/21/18 01:29:22 PM,101.149,17.760
8760,08/21/18 01:29:23 PM,101.154,17.855
8761,08/21/18 01:29:24 PM,101.134,17.760
8762,08/21/18 01:29:25 PM,101.149,17.760
8763,08/21/18 01:29:26 PM,101.138,17.855
8764,08/21/18 01:29:27 PM,101.154,17.855
8765,08/21/18 01:29:28 PM,101.154,17.855
8766,08/21/18 01:29:29 PM,101.134,17.760
8767,08/21/18 01:29:30 PM,101.138,17.855
8768,08/21/18 01:29:31 PM,101.149,17.760
8769,08/21/18 01:29:32 PM,101.154,17.855
8770,08/21/18 01:29:33 PM,101.149,17.760
8771,08/21/18 01:29:34 PM,101.154,17.855
8772,08/21/18 01:29:35 PM,101.154,17.855
8773,08/21/18 01:29:36 PM,101.154,17.855
8774,08/21/18 01:29:37 PM,101.154,17.855
8775,08/21/18 01:29:38 PM,101.154,17.855
8776,08/21/18 01:29:39 PM,101.154,17.855
8777,08/21/18 01:29:40 PM,101.154,17.855
8778,08/21/18 01:29:41 PM,101.154,17.855
8779,08/21/18 01:29:42 PM,101.154,17.855
8780,08/21/18 01:29:43 PM,101.154,17.855
8781,08/21/18 01:29:44 PM,101.154,17.855
8782,08/21/18 01:29:45 PM,101.154,17.855
8783,08/21/18 01:29:46 PM,101.154,17.855
8784,08/21/18 01:29:47 PM,101.138,17.855
8785,08/21/18 01:29:48 PM,101.154,17.855
8786,08/21/18 01:29:49 PM,101.154,17.855
8787,08/21/18 01:29:50 PM,101.138,17.855
8788,08/21/18 01:29:51 PM,101.154,17.855
8789,08/21/18 01:29:52 PM,101.154,17.855
8790,08/21/18 01:29:53 PM,101.154,17.855
8791,08/21/18 01:29:54 PM,101.154,17.855
8792,08/21/18 01:29:55 PM,101.154,17.855
8793,08/21/18 01:29:56 PM,101.154,17.855
8794,08/21/18 01:29:57 PM,101.169,17.855
8795,08/21/18 01:29:58 PM,101.154,17.855
8796,08/21/18 01:29:59 PM,101.154,17.855
8797,08/21/18 01:30:00 PM,101.154,17.855
8798,08/21/18 01:30:01 PM,101.169,17.855
8799,08/21/18 01:30:02 PM,101.154,17.855
8800,08/21/18 01:30:03 PM,101.154,17.855
8801,08/21/18 01:30:04 PM,101.169,17.855
8802,08/21/18 01:30:05 PM,101.169,17.855
8803,08/21/18 01:30:06 PM,101.169,17.855
8804,08/21/18 01:30:07 PM,101.169,17.855
8805,08/21/18 01:30:08 PM,101.169,17.855
8806,08/21/18 01:30:09 PM,101.169,17.855
8807,08/21/18 01:30:10 PM,101.169,17.855
8808,08/21/18 01:30:11 PM,101.169,17.855
8809,08/21/18 01:30:12 PM,101.169,17.855
8810,08/21/18 01:30:13 PM,101.169,17.855
8811,08/21/18 01:30:14 PM,101.169,17.855
8812,08/21/18 01:30:15 PM,101.169,17.855
8813,08/21/18 01:30:16 PM,101.169,17.855
8814,08/21/18 01:30:17 PM,101.169,17.855
8815,08/21/18 01:30:18 PM,101.185,17.855
8816,08/21/18 01:30:19 PM,101.169,17.855
8817,08/21/18 01:30:20 PM,101.169,17.855
8818,08/21/18 01:30:21 PM,101.185,17.855
8819,08/21/18 01:30:22 PM,101.185,17.855
8820,08/21/18 01:30:23 PM,101.185,17.855
8821,08/21/18 01:30:24 PM,101.169,17.855
8822,08/21/18 01:30:25 PM,101.169,17.855
8823,08/21/18 01:30:26 PM,101.185,17.855
8824,08/21/18 01:30:27 PM,101.169,17.855
8825,08/21/18 01:30:28 PM,101.185,17.855
8826,08/21/18 01:30:29 PM,101.185,17.855
8827,08/21/18 01:30:30 PM,101.185,17.855
8828,08/21/18 01:30:31 PM,101.185,17.855
8829,08/21/18 01:30:32 PM,101.185,17.855
8830,08/21/18 01:30:33 PM,101.169,17.855
8831,08/21/18 01:30:34 PM,101.185,17.855
8832,08/21/18 01:30:35 PM,101.185,17.855
8833,08/21/18 01:30:36 PM,101.185,17.855
8834,08/21/18 01:30:37 PM,101.185,17.855
8835,08/21/18 01:30:38 PM,101.185,17.855
8836,08/21/18 01:30:39 PM,101.185,17.855
8837,08/21/18 01:30:40 PM,101.185,17.855
8838,08/21/18 01:30:41 PM,101.185,17.855
8839,08/21/18 01:30:42 PM,101.185,17.855
8840,08/21/18 01:30:43 PM,101.185,17.855
8841,08/21/18 01:30:44 PM,101.185,17.855
8842,08/21/18 01:30:45 PM,101.185,17.855
8843,08/21/18 01:30:46 PM,101.185,17.855
8844,08/21/18 01:30:47 PM,101.200,17.855
8845,08/21/18 01:30:48 PM,101.200,17.855
8846,08/21/18 01:30:49 PM,101.185,17.855
8847,08/21/18 01:30:50 PM,101.200,17.855
8848,08/21/18 01:30:51 PM,101.200,17.855
8849,08/21/18 01:30:52 PM,101.185,17.855
8850,08/21/18 01:30:53 PM,101.200,17.855
8851,08/21/18 01:30:54 PM,101.185,17.855
8852,08/21/18 01:30:55 PM,101.200,17.855
8853,08/21/18 01:30:56 PM,101.200,17.855
8854,08/21/18 01:30:57 PM,101.200,17.855
8855,08/21/18 01:30:58 PM,101.185,17.855
8856,08/21/18 01:30:59 PM,101.200,17.855
8857,08/21/18 01:31:00 PM,101.200,17.855
8858,08/21/18 01:31:01 PM,101.200,17.855
8859,08/21/18 01:31:02 PM,101.200,17.855
8860,08/21/18 01:31:03 PM,101.200,17.855
8861,08/21/18 01:31:04 PM,101.200,17.855
8862,08/21/18 01:31:05 PM,101.200,17.855
8863,08/21/18 01:31:06 PM,101.200,17.855
8864,08/21/18 01:31:07 PM,101.200,17.855
8865,08/21/18 01:31:08 PM,101.200,17.855
8866,08/21/18 01:31:09 PM,101.200,17.855
8867,08/21/18 01:31:10 PM,101.200,17.855
8868,08/21/18 01:31:11 PM,101.200,17.855
8869,08/21/18 01:31:12 PM,101.200,17.855
8870,08/21/18 01:31:13 PM,101.216,17.855
8871,08/21/18 01:31:14 PM,101.200,17.855
8872,08/21/18 01:31:15 PM,101.200,17.855
8873,08/21/18 01:31:16 PM,101.200,17.855
8874,08/21/18 01:31:17 PM,101.204,17.950
8875,08/21/18 01:31:18 PM,101.204,17.950
8876,08/21/18 01:31:19 PM,101.204,17.950
8877,08/21/18 01:31:20 PM,101.220,17.950
8878,08/21/18 01:31:21 PM,101.204,17.950
8879,08/21/18 01:31:22 PM,101.204,17.950
8880,08/21/18 01:31:23 PM,101.204,17.950
8881,08/21/18 01:31:24 PM,101.220,17.950
8882,08/21/18 01:31:25 PM,101.220,17.950
8883,08/21/18 01:31:26 PM,101.204,17.950
8884,08/21/18 01:31:27 PM,101.204,17.950
8885,08/21/18 01:31:28 PM,101.204,17.950
8886,08/21/18 01:31:29 PM,101.204,17.950
8887,08/21/18 01:31:30 PM,101.220,17.950
8888,08/21/18 01:31:31 PM,101.204,17.950
8889,08/21/18 01:31:32 PM,101.204,17.950
8890,08/21/18 01:31:33 PM,101.204,17.950
8891,08/21/18 01:31:34 PM,101.220,17.950
8892,08/21/18 01:31:35 PM,101.204,17.950
8893,08/21/18 01:31:36 PM,101.204,17.950
8894,08/21/18 01:31:37 PM,101.204,17.950
8895,08/21/18 01:31:38 PM,101.204,17.950
8896,08/21/18 01:31:39 PM,101.204,17.950
8897,08/21/18 01:31:40 PM,101.204,17.950
8898,08/21/18 01:31:41 PM,101.204,17.950
8899,08/21/18 01:31:42 PM,101.204,17.950
8900,08/21/18 01:31:43 PM,101.204,17.950
8901,08/21/18 01:31:44 PM,101.204,17.950
8902,08/21/18 01:31:45 PM,101.204,17.950
8903,08/21/18 01:31:46 PM,101.204,17.950
8904,08/21/18 01:31:47 PM,101.189,17.950
8905,08/21/18 01:31:48 PM,101.204,17.950
8906,08/21/18 01:31:49 PM,101.204,17.950
8907,08/21/18 01:31:50 PM,101.204,17.950
8908,08/21/18 01:31:51 PM,101.189,17.950
8909,08/21/18 01:31:52 PM,101.189,17.950
8910,08/21/18 01:31:53 PM,101.189,17.950
8911,08/21/18 01:31:54 PM,101.189,17.950
8912,08/21/18 01:31:55 PM,101.189,17.950
8913,08/21/18 01:31:56 PM,101.204,17.950
8914,08/21/18 01:31:57 PM,101.189,17.950
8915,08/21/18 01:31:58 PM,101.189,17.950
8916,08/21/18 01:31:59 PM,101.204,17.950
8917,08/21/18 01:32:00 PM,101.189,17.950
8918,08/21/18 01:32:01 PM,101.189,17.950
8919,08/21/18 01:32:02 PM,101.189,17.950
8920,08/21/18 01:32:03 PM,101.189,17.950
8921,08/21/18 01:32:04 PM,101.189,17.950
8922,08/21/18 01:32:05 PM,101.189,17.950
8923,08/21/18 01:32:06 PM,101.189,17.950
8924,08/21/18 01:32:07 PM,101.189,17.950
8925,08/21/18 01:32:08 PM,101.189,17.950
8926,08/21/18 01:32:09 PM,101.189,17.950
8927,08/21/18 01:32:10 PM,101.173,17.950
8928,08/21/18 01:32:11 PM,101.189,17.950
8929,08/21/18 01:32:12 PM,101.189,17.950
8930,08/21/18 01:32:13 PM,101.189,17.950
8931,08/21/18 01:32:14 PM,101.193,18.045
8932,08/21/18 01:32:15 PM,101.193,18.045
8933,08/21/18 01:32:16 PM,101.193,18.045
8934,08/21/18 01:32:17 PM,101.193,18.045
8935,08/21/18 01:32:18 PM,101.193,18.045
8936,08/21/18 01:32:19 PM,101.193,18.045
8937,08/21/18 01:32:20 PM,101.193,18.045
8938,08/21/18 01:32:21 PM,101.193,18.045
8939,08/21/18 01:32:22 PM,101.193,18.045
8940,08/21/18 01:32:23 PM,101.193,18.045
8941,08/21/18 01:32:24 PM,101.209,18.045
8942,08/21/18 01:32:25 PM,101.209,18.045
8943,08/21/18 01:32:26 PM,101.209,18.045
8944,08/21/18 01:32:27 PM,101.193,18.045
8945,08/21/18 01:32:28 PM,101.193,18.045
8946,08/21/18 01:32:29 PM,101.193,18.045
8947,08/21/18 01:32:30 PM,101.193,18.045
8948,08/21/18 01:32:31 PM,101.193,18.045
8949,08/21/18 01:32:32 PM,101.193,18.045
8950,08/21/18 01:32:33 PM,101.193,18.045
8951,08/21/18 01:32:34 PM,101.193,18.045
8952,08/21/18 01:32:35 PM,101.193,18.045
8953,08/21/18 01:32:36 PM,101.193,18.045
8954,08/21/18 01:32:37 PM,101.193,18.045
8955,08/21/18 01:32:38 PM,101.177,18.045
8956,08/21/18 01:32:39 PM,101.193,18.045
8957,08/21/18 01:32:40 PM,101.193,18.045
8958,08/21/18 01:32:41 PM,101.193,18.045
8959,08/21/18 01:32:42 PM,101.193,18.045
8960,08/21/18 01:32:43 PM,101.193,18.045
8961,08/21/18 01:32:44 PM,101.193,18.045
8962,08/21/18 01:32:45 PM,101.193,18.045
8963,08/21/18 01:32:46 PM,101.209,18.045
8964,08/21/18 01:32:47 PM,101.209,18.045
8965,08/21/18 01:32:48 PM,101.193,18.045
8966,08/21/18 01:32:49 PM,101.193,18.045
8967,08/21/18 01:32:50 PM,101.193,18.045
8968,08/21/18 01:32:51 PM,101.193,18.045
8969,08/21/18 01:32:52 PM,101.197,18.140
8970,08/21/18 01:32:53 PM,101.197,18.140
8971,08/21/18 01:32:54 PM,101.197,18.140
8972,08/21/18 01:32:55 PM,101.197,18.140
8973,08/21/18 01:32:56 PM,101.181,18.140
